,budget,genres,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
399,85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",7484,"[{""id"": 414, ""name"": ""hunter""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 2101, ""name"": ""garage""}, {""id"": 2522, ""name"": ""grizzly bear""}, {""id"": 3208, ""name"": ""bunny""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 7946, ""name"": ""deer""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 158279, ""name"": ""hunt""}]",en,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",26.61951,"[{""name"": ""Sony Pictures Animation"", ""id"": 2251}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-29,197309027,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Open Season,6.1,656
400,85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",157350,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 162988, ""name"": ""dystopic future""}, {""id"": 180492, ""name"": ""caste system""}, {""id"": 211389, ""name"": ""divergent""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",80.316463,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-14,288747895,139.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Divergent,6.9,4663
401,68000000,"[{""id"": 10752, ""name"": ""War""}]",853,"[{""id"": 1442, ""name"": ""winter""}, {""id"": 1589, ""name"": ""sniper""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 4264, ""name"": ""stalingrad""}]",en,Enemy at the Gates,Enemy at the Gates is a war film from Jean-Jacques Annaud from 2001 that takes place during the battle of Stalingard in World War II between the Russians and the Germans.,41.273567,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Swanford Films"", ""id"": 549}, {""name"": ""Mandalay Pictures"", ""id"": 551}, {""name"": ""Little Bird"", ""id"": 11358}, {""name"": ""KC Medien"", ""id"": 22182}, {""name"": ""Reperage"", ""id"": 24136}, {""name"": ""DOS"", ""id"": 24137}, {""name"": ""MP Film Management"", ""id"": 24138}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2001-03-13,96976270,131.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Enemy at the Gates,7.2,999
402,85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",10159,"[{""id"": 414, ""name"": ""hunter""}, {""id"": 800, ""name"": ""bounty""}, {""id"": 801, ""name"": ""bounty hunter""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 5968, ""name"": ""amazon""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 10787, ""name"": ""jungle""}]",en,The Rundown,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",24.107835,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""WWE Studios"", ""id"": 10339}, {""name"": ""Misher Films"", ""id"": 11581}, {""name"": ""IM3 Entertainment"", ""id"": 90249}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-09-26,80916492,104.0,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Rundown,6.4,514
403,85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9593,"[{""id"": 2343, ""name"": ""magic""}, {""id"": 9732, ""name"": ""movie in movie""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 15252, ""name"": ""magical object""}, {""id"": 15284, ""name"": ""cartoon cat""}, {""id"": 48711, ""name"": ""ticket""}, {""id"": 160612, ""name"": ""self-referential""}, {""id"": 161849, ""name"": ""projectionist""}, {""id"": 161868, ""name"": ""child's point of view""}]",en,Last Action Hero,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",32.044191,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Oak Productions"", ""id"": 55528}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-06-18,137298489,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Last Action Hero,6.1,712
404,85000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",1904,"[{""id"": 233, ""name"": ""japan""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1411, ""name"": ""brothel""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 4342, ""name"": ""geisha""}]",en,Memoirs of a Geisha,"A sweeping romantic epic set in Japan in the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",16.595874,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Red Wagon Productions"", ""id"": 780}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-06,162242962,145.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Memoirs of a Geisha,7.3,652
405,85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9615,"[{""id"": 830, ""name"": ""car race""}, {""id"": 1926, ""name"": ""car journey""}, {""id"": 3296, ""name"": ""car mechanic""}, {""id"": 3796, ""name"": ""auto""}, {""id"": 6996, ""name"": ""car garage""}, {""id"": 8574, ""name"": ""auto-tuning""}, {""id"": 10931, ""name"": ""drifting""}, {""id"": 33885, ""name"": ""car""}, {""id"": 159953, ""name"": ""automobile racing""}]",en,The Fast and the Furious: Tokyo Drift,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing",8.282876,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-03,158468292,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,The Fast and the Furious: Tokyo Drift,6.1,1705
407,90000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",297,"[{""id"": 314, ""name"": ""life and death""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 978, ""name"": ""broken engagement""}, {""id"": 2407, ""name"": ""fireworks""}, {""id"": 3684, ""name"": ""religion and supernatural""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 10855, ""name"": ""fate""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 33626, ""name"": ""millionaire""}]",en,Meet Joe Black,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",36.069611,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""City Light Films"", ""id"": 136}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-11-12,142940100,178.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Meet Joe Black,6.9,1147
408,85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",9884,"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2148, ""name"": ""colombia""}, {""id"": 2733, ""name"": ""firemen""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 41019, ""name"": ""car explosion""}, {""id"": 206544, ""name"": ""bomb attack""}]",en,Collateral Damage,Firefighter Gordon Brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to Claudio 'The Wolf' Perrini.,18.827753,"[{""name"": ""David Foster Productions"", ""id"": 496}, {""name"": ""Bel Air Entertainment"", ""id"": 788}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Hacienda Productions"", ""id"": 43717}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-02-06,78382433,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Collateral Damage,5.5,427
410,85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",62764,"[{""id"": 2013, ""name"": ""attempted murder""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 4252, ""name"": ""black magic""}, {""id"": 7325, ""name"": ""cockroach""}, {""id"": 9990, ""name"": ""villainess""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 15206, ""name"": ""woman fights man""}, {""id"": 15320, ""name"": ""insecurity""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 169339, ""name"": ""snow kingdom""}, {""id"": 169341, ""name"": ""snow white""}, {""id"": 169343, ""name"": ""evil queen""}, {""id"": 169350, ""name"": ""enchantress""}, {""id"": 169356, ""name"": ""gala""}, {""id"": 169358, ""name"": ""financial problem""}, {""id"": 169362, ""name"": ""pendant""}, {""id"": 169366, ""name"": ""half naked man""}, {""id"": 169367, ""name"": ""returning money""}, {""id"": 169378, ""name"": ""evil plot""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Mirror Mirror,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...",48.126296999999994,"[{""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Misher Films"", ""id"": 11581}, {""name"": ""Yucaipa Films"", ""id"": 12005}, {""name"": ""Goldmann Pictures"", ""id"": 12006}, {""name"": ""Rat Entertainment"", ""id"": 12007}, {""name"": ""Misha Films"", ""id"": 12008}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-15,183018522,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Mirror Mirror,5.5,1114
411,60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",22538,"[{""id"": 170335, ""name"": ""whipping""}, {""id"": 175297, ""name"": ""hipster""}, {""id"": 175301, ""name"": ""underage girlfriend""}, {""id"": 175309, ""name"": ""animated flashback""}, {""id"": 175314, ""name"": ""character's point of view camera shot""}, {""id"": 175316, ""name"": ""unconsciousness""}, {""id"": 175321, ""name"": ""girl fight""}, {""id"": 175322, ""name"": ""vegan""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Scott Pilgrim vs. the World,"Scott Pilgrim is a film adaptation of the critically acclaimed, award-winning series of graphic novels of the same name by Canadian cartoonist Bryan Lee O’Malley. Scott Pilgrim is a 23 year old Canadian slacker and wannabe rockstar who falls in love with an American delivery girl, Ramona V. Flowers, and must defeat her seven ""evil exes"" to be able to date her.",38.885195,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Marc Platt Productions"", ""id"": 2527}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2010-07-27,47664559,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Scott Pilgrim vs. the World,7.2,2126
412,60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",9341,"[{""id"": 5178, ""name"": ""magnetic field""}, {""id"": 187033, ""name"": ""center of the earth""}, {""id"": 189411, ""name"": ""disaster film""}]",en,The Core,"Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.",29.211254999999998,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""David Foster Productions"", ""id"": 496}, {""name"": ""Horsepower Films"", ""id"": 2199}, {""name"": ""LivePlanet"", ""id"": 7161}, {""name"": ""Core Productions"", ""id"": 12213}, {""name"": ""Munich Film Partners New Century & Company (MFP) Core Productions"", ""id"": 12214}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2003-03-28,74208267,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Core,5.4,516
413,84000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",12107,"[{""id"": 9181, ""name"": ""alter ego""}, {""id"": 10125, ""name"": ""mad scientist""}, {""id"": 18035, ""name"": ""family""}, {""id"": 160450, ""name"": ""dean""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 191881, ""name"": ""research laboratory""}]",en,Nutty Professor II: The Klumps,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",17.783361,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-07-27,123307945,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Nutty Professor II: The Klumps,4.7,332
414,84000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",9637,"[{""id"": 1735, ""name"": ""amateur detective""}, {""id"": 3392, ""name"": ""voodoo""}, {""id"": 10793, ""name"": ""resort""}, {""id"": 223067, ""name"": ""crime solving""}]",en,Scooby-Doo,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.",31.435539000000002,"[{""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-06-14,275650703,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Scooby-Doo,5.4,820
415,50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",49049,"[{""id"": 279, ""name"": ""usa""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 934, ""name"": ""judge""}, {""id"": 1761, ""name"": ""metropolis""}, {""id"": 3703, ""name"": ""law""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5822, ""name"": ""executive case""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9685, ""name"": ""futuristic""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14742, ""name"": ""psychic""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 162988, ""name"": ""dystopic future""}, {""id"": 162993, ""name"": ""dark humor""}, {""id"": 162994, ""name"": ""expert marksman""}, {""id"": 185434, ""name"": ""rookie""}, {""id"": 203165, ""name"": ""dredd""}, {""id"": 236590, ""name"": ""2000 ad""}]",en,Dredd,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.",57.67393199999999,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Rena Film"", ""id"": 46506}, {""name"": ""Peach Trees"", ""id"": 46507}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",2012-09-07,41037742,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Dredd,6.6,1940
